y,ds,unique_id,index,TimesNet
56.0,2025-07-29 01:05:00,series_1,4,85.18501
53.0,2025-07-29 01:10:00,series_1,5,77.79454
56.0,2025-07-29 01:15:00,series_1,6,71.640274
46.0,2025-07-29 01:20:00,series_1,7,73.376755
48.0,2025-07-29 01:25:00,series_1,8,49.599365
48.0,2025-07-29 01:30:00,series_1,9,51.535004
49.0,2025-07-29 01:35:00,series_1,10,63.12578
48.0,2025-07-29 01:40:00,series_1,11,65.76199
42.0,2025-07-29 01:45:00,series_1,12,83.03479
50.0,2025-07-29 01:50:00,series_1,13,66.60153
57.0,2025-07-29 01:55:00,series_1,14,91.27368
41.0,2025-07-29 02:00:00,series_1,15,87.96855
50.0,2025-07-29 02:05:00,series_1,16,42.35431
43.0,2025-07-29 02:10:00,series_1,17,44.126144
40.0,2025-07-29 02:15:00,series_1,18,50.231415
40.0,2025-07-29 02:20:00,series_1,19,47.99623
41.0,2025-07-29 02:25:00,series_1,20,67.28583
41.0,2025-07-29 02:30:00,series_1,21,76.961075
41.0,2025-07-29 02:35:00,series_1,22,84.24396
37.0,2025-07-29 02:40:00,series_1,23,100.636826
42.0,2025-07-29 02:45:00,series_1,0,10.170242
46.0,2025-07-29 02:50:00,series_1,1,32.192123
63.0,2025-07-29 02:55:00,series_1,2,20.411987
51.0,2025-07-29 03:00:00,series_1,3,24.702377
38.0,2025-07-29 03:05:00,series_1,4,17.530746
40.0,2025-07-29 03:10:00,series_1,5,41.615845
36.0,2025-07-29 03:15:00,series_1,6,47.66626
48.0,2025-07-29 03:20:00,series_1,7,37.20488
39.0,2025-07-29 03:25:00,series_1,8,-13.952423
52.0,2025-07-29 03:30:00,series_1,9,-12.9483185
48.0,2025-07-29 03:35:00,series_1,10,-4.600235
36.0,2025-07-29 03:40:00,series_1,11,-6.6664734
35.0,2025-07-29 03:45:00,series_1,12,-0.19960022
45.0,2025-07-29 03:50:00,series_1,13,5.1054077
37.0,2025-07-29 03:55:00,series_1,14,3.1042023
37.0,2025-07-29 04:00:00,series_1,15,15.422058
48.0,2025-07-29 04:05:00,series_1,16,29.760056
33.0,2025-07-29 04:10:00,series_1,17,42.674088
32.0,2025-07-29 04:15:00,series_1,18,66.84174
32.0,2025-07-29 04:20:00,series_1,19,71.53836
34.0,2025-07-29 04:25:00,series_1,20,61.88504
31.0,2025-07-29 04:30:00,series_1,21,66.60299
35.0,2025-07-29 04:35:00,series_1,22,119.402245
33.0,2025-07-29 04:40:00,series_1,23,97.28138
47.0,2025-07-29 04:45:00,series_1,0,33.528
36.0,2025-07-29 04:50:00,series_1,1,31.383991
49.0,2025-07-29 04:55:00,series_1,2,30.110981
55.0,2025-07-29 05:00:00,series_1,3,36.634327
51.0,2025-07-29 05:05:00,series_1,4,34.09445
50.0,2025-07-29 05:10:00,series_1,5,38.239937
53.0,2025-07-29 05:15:00,series_1,6,30.709076
69.0,2025-07-29 05:20:00,series_1,7,26.623402
76.0,2025-07-29 05:25:00,series_1,8,33.860558
88.0,2025-07-29 05:30:00,series_1,9,35.437805
94.0,2025-07-29 05:35:00,series_1,10,40.23329
110.0,2025-07-29 05:40:00,series_1,11,41.395786
129.0,2025-07-29 05:45:00,series_1,12,48.4931
141.0,2025-07-29 05:50:00,series_1,13,47.049686
132.0,2025-07-29 05:55:00,series_1,14,51.651245
137.0,2025-07-29 06:00:00,series_1,15,60.86138
167.0,2025-07-29 06:05:00,series_1,16,46.043644
175.0,2025-07-29 06:10:00,series_1,17,51.88623
185.0,2025-07-29 06:15:00,series_1,18,43.711693
189.0,2025-07-29 06:20:00,series_1,19,76.98037
188.0,2025-07-29 06:25:00,series_1,20,73.45108
172.0,2025-07-29 06:30:00,series_1,21,62.550346
174.0,2025-07-29 06:35:00,series_1,22,83.80845
176.0,2025-07-29 06:40:00,series_1,23,62.609524
185.0,2025-07-29 06:45:00,series_1,0,207.31812
190.0,2025-07-29 06:50:00,series_1,1,198.71393
233.0,2025-07-29 06:55:00,series_1,2,207.92389
258.0,2025-07-29 07:00:00,series_1,3,209.74335
213.0,2025-07-29 07:05:00,series_1,4,214.54501
182.0,2025-07-29 07:10:00,series_1,5,220.13638
185.0,2025-07-29 07:15:00,series_1,6,224.57056
168.0,2025-07-29 07:20:00,series_1,7,227.16779
174.0,2025-07-29 07:25:00,series_1,8,215.98886
164.0,2025-07-29 07:30:00,series_1,9,229.22314
171.0,2025-07-29 07:35:00,series_1,10,214.24219
190.0,2025-07-29 07:40:00,series_1,11,221.81119
165.0,2025-07-29 07:45:00,series_1,12,229.6319
163.0,2025-07-29 07:50:00,series_1,13,230.68198
166.0,2025-07-29 07:55:00,series_1,14,215.52374
171.0,2025-07-29 08:00:00,series_1,15,243.33301
176.0,2025-07-29 08:05:00,series_1,16,218.31494
165.0,2025-07-29 08:10:00,series_1,17,241.5391
165.0,2025-07-29 08:15:00,series_1,18,215.68344
165.0,2025-07-29 08:20:00,series_1,19,216.79532
188.0,2025-07-29 08:25:00,series_1,20,204.44958
187.0,2025-07-29 08:30:00,series_1,21,210.50204
180.0,2025-07-29 08:35:00,series_1,22,200.59375
176.0,2025-07-29 08:40:00,series_1,23,205.9921
185.0,2025-07-29 08:45:00,series_1,0,192.92795
186.0,2025-07-29 08:50:00,series_1,1,192.75278
190.0,2025-07-29 08:55:00,series_1,2,201.7908
200.0,2025-07-29 09:00:00,series_1,3,204.95177
215.0,2025-07-29 09:05:00,series_1,4,187.88818
198.0,2025-07-29 09:10:00,series_1,5,191.73938
189.0,2025-07-29 09:15:00,series_1,6,183.10648
191.0,2025-07-29 09:20:00,series_1,7,173.4857
204.0,2025-07-29 09:25:00,series_1,8,186.72005
228.0,2025-07-29 09:30:00,series_1,9,192.47447
226.0,2025-07-29 09:35:00,series_1,10,158.04149
207.0,2025-07-29 09:40:00,series_1,11,176.27043
194.0,2025-07-29 09:45:00,series_1,12,161.62698
203.0,2025-07-29 09:50:00,series_1,13,157.61891
207.0,2025-07-29 09:55:00,series_1,14,148.45618
200.0,2025-07-29 10:00:00,series_1,15,157.97015
217.0,2025-07-29 10:05:00,series_1,16,121.162605
218.0,2025-07-29 10:10:00,series_1,17,140.5929
217.0,2025-07-29 10:15:00,series_1,18,127.07622
202.0,2025-07-29 10:20:00,series_1,19,107.50689
213.0,2025-07-29 10:25:00,series_1,20,126.16963
201.0,2025-07-29 10:30:00,series_1,21,130.74724
217.0,2025-07-29 10:35:00,series_1,22,109.3279
224.0,2025-07-29 10:40:00,series_1,23,118.51506
225.0,2025-07-29 10:45:00,series_1,0,221.41338
222.0,2025-07-29 10:50:00,series_1,1,227.15741
235.0,2025-07-29 10:55:00,series_1,2,227.82236
234.0,2025-07-29 11:00:00,series_1,3,217.9079
243.0,2025-07-29 11:05:00,series_1,4,222.86458
237.0,2025-07-29 11:10:00,series_1,5,224.21968
240.0,2025-07-29 11:15:00,series_1,6,227.05362
264.0,2025-07-29 11:20:00,series_1,7,224.08704
255.0,2025-07-29 11:25:00,series_1,8,212.30206
249.0,2025-07-29 11:30:00,series_1,9,208.41763
258.0,2025-07-29 11:35:00,series_1,10,218.64966
301.0,2025-07-29 11:40:00,series_1,11,216.90453
254.0,2025-07-29 11:45:00,series_1,12,233.94403
262.0,2025-07-29 11:50:00,series_1,13,246.34116
263.0,2025-07-29 11:55:00,series_1,14,222.98825
266.0,2025-07-29 12:00:00,series_1,15,240.96426
286.0,2025-07-29 12:05:00,series_1,16,238.14322
281.0,2025-07-29 12:10:00,series_1,17,249.16692
273.0,2025-07-29 12:15:00,series_1,18,242.5391
279.0,2025-07-29 12:20:00,series_1,19,271.39703
296.0,2025-07-29 12:25:00,series_1,20,246.3258
279.0,2025-07-29 12:30:00,series_1,21,251.8392
280.0,2025-07-29 12:35:00,series_1,22,238.44223
284.0,2025-07-29 12:40:00,series_1,23,234.79555
292.0,2025-07-29 12:45:00,series_1,0,291.7099
284.0,2025-07-29 12:50:00,series_1,1,300.9101
280.0,2025-07-29 12:55:00,series_1,2,305.8434
279.0,2025-07-29 13:00:00,series_1,3,303.98117
291.0,2025-07-29 13:05:00,series_1,4,306.93918
272.0,2025-07-29 13:10:00,series_1,5,317.0684
266.0,2025-07-29 13:15:00,series_1,6,300.14944
256.0,2025-07-29 13:20:00,series_1,7,299.09
250.0,2025-07-29 13:25:00,series_1,8,286.91846
256.0,2025-07-29 13:30:00,series_1,9,282.6665
246.0,2025-07-29 13:35:00,series_1,10,283.83832
253.0,2025-07-29 13:40:00,series_1,11,278.31604
247.0,2025-07-29 13:45:00,series_1,12,272.1973
236.0,2025-07-29 13:50:00,series_1,13,276.81833
257.0,2025-07-29 13:55:00,series_1,14,274.8046
253.0,2025-07-29 14:00:00,series_1,15,272.0309
258.0,2025-07-29 14:05:00,series_1,16,261.0557
242.0,2025-07-29 14:10:00,series_1,17,279.31284
234.0,2025-07-29 14:15:00,series_1,18,255.28078
254.0,2025-07-29 14:20:00,series_1,19,242.7399
216.0,2025-07-29 14:25:00,series_1,20,251.11288
225.0,2025-07-29 14:30:00,series_1,21,241.9642
216.0,2025-07-29 14:35:00,series_1,22,244.79199
210.0,2025-07-29 14:40:00,series_1,23,254.9207
211.0,2025-07-29 14:45:00,series_1,0,204.68173
232.0,2025-07-29 14:50:00,series_1,1,197.85506
234.0,2025-07-29 14:55:00,series_1,2,195.74133
201.0,2025-07-29 15:00:00,series_1,3,194.0506
199.0,2025-07-29 15:05:00,series_1,4,195.62524
206.0,2025-07-29 15:10:00,series_1,5,192.77802
208.0,2025-07-29 15:15:00,series_1,6,184.82826
209.0,2025-07-29 15:20:00,series_1,7,177.89113
239.0,2025-07-29 15:25:00,series_1,8,178.77257
239.0,2025-07-29 15:30:00,series_1,9,178.68658
237.0,2025-07-29 15:35:00,series_1,10,179.29333
201.0,2025-07-29 15:40:00,series_1,11,178.94966
199.0,2025-07-29 15:45:00,series_1,12,194.41536
192.0,2025-07-29 15:50:00,series_1,13,192.23666
211.0,2025-07-29 15:55:00,series_1,14,189.44722
193.0,2025-07-29 16:00:00,series_1,15,192.41125
204.0,2025-07-29 16:05:00,series_1,16,188.59499
207.0,2025-07-29 16:10:00,series_1,17,190.92438
188.0,2025-07-29 16:15:00,series_1,18,199.08817
208.0,2025-07-29 16:20:00,series_1,19,200.32231
201.0,2025-07-29 16:25:00,series_1,20,196.69147
194.0,2025-07-29 16:30:00,series_1,21,205.38202
188.0,2025-07-29 16:35:00,series_1,22,202.89241
198.0,2025-07-29 16:40:00,series_1,23,201.5932
193.0,2025-07-29 16:45:00,series_1,0,194.54724
197.0,2025-07-29 16:50:00,series_1,1,201.1174
180.0,2025-07-29 16:55:00,series_1,2,196.37848
180.0,2025-07-29 17:00:00,series_1,3,199.02112
200.0,2025-07-29 17:05:00,series_1,4,197.01768
193.0,2025-07-29 17:10:00,series_1,5,199.52054
182.0,2025-07-29 17:15:00,series_1,6,193.95123
188.0,2025-07-29 17:20:00,series_1,7,192.58554
203.0,2025-07-29 17:25:00,series_1,8,194.34216
227.0,2025-07-29 17:30:00,series_1,9,191.32239
187.0,2025-07-29 17:35:00,series_1,10,196.11511
190.0,2025-07-29 17:40:00,series_1,11,201.8494
181.0,2025-07-29 17:45:00,series_1,12,205.07202
202.0,2025-07-29 17:50:00,series_1,13,203.0994
207.0,2025-07-29 17:55:00,series_1,14,198.06364
213.0,2025-07-29 18:00:00,series_1,15,200.79166
230.0,2025-07-29 18:05:00,series_1,16,215.1655
209.0,2025-07-29 18:10:00,series_1,17,220.24088
202.0,2025-07-29 18:15:00,series_1,18,214.21036
207.0,2025-07-29 18:20:00,series_1,19,222.3997
211.0,2025-07-29 18:25:00,series_1,20,211.20442
206.0,2025-07-29 18:30:00,series_1,21,224.89404
229.0,2025-07-29 18:35:00,series_1,22,212.0424
255.0,2025-07-29 18:40:00,series_1,23,208.50546
234.0,2025-07-29 18:45:00,series_1,0,235.53351
241.0,2025-07-29 18:50:00,series_1,1,245.20692
269.0,2025-07-29 18:55:00,series_1,2,252.94444
263.0,2025-07-29 19:00:00,series_1,3,260.06055
312.0,2025-07-29 19:05:00,series_1,4,271.6906
324.0,2025-07-29 19:10:00,series_1,5,280.5091
314.0,2025-07-29 19:15:00,series_1,6,292.48187
320.0,2025-07-29 19:20:00,series_1,7,295.86517
325.0,2025-07-29 19:25:00,series_1,8,312.94406
318.0,2025-07-29 19:30:00,series_1,9,321.4673
340.0,2025-07-29 19:35:00,series_1,10,324.06015
361.0,2025-07-29 19:40:00,series_1,11,336.48383
361.0,2025-07-29 19:45:00,series_1,12,345.89075
364.0,2025-07-29 19:50:00,series_1,13,347.64243
361.0,2025-07-29 19:55:00,series_1,14,357.6979
370.0,2025-07-29 20:00:00,series_1,15,360.03726
391.0,2025-07-29 20:05:00,series_1,16,369.15826
405.0,2025-07-29 20:10:00,series_1,17,365.6507
401.0,2025-07-29 20:15:00,series_1,18,369.11108
408.0,2025-07-29 20:20:00,series_1,19,377.66837
412.0,2025-07-29 20:25:00,series_1,20,377.0401
415.0,2025-07-29 20:30:00,series_1,21,371.46115
428.0,2025-07-29 20:35:00,series_1,22,383.2685
414.0,2025-07-29 20:40:00,series_1,23,362.37
444.0,2025-07-29 20:45:00,series_1,0,455.54965
447.0,2025-07-29 20:50:00,series_1,1,444.51254
439.0,2025-07-29 20:55:00,series_1,2,447.77838
420.0,2025-07-29 21:00:00,series_1,3,442.94797
447.0,2025-07-29 21:05:00,series_1,4,445.83844
463.0,2025-07-29 21:10:00,series_1,5,451.0292
465.0,2025-07-29 21:15:00,series_1,6,444.7751
475.0,2025-07-29 21:20:00,series_1,7,446.08878
450.0,2025-07-29 21:25:00,series_1,8,440.1582
406.0,2025-07-29 21:30:00,series_1,9,439.5207
388.0,2025-07-29 21:35:00,series_1,10,435.43353
382.0,2025-07-29 21:40:00,series_1,11,426.11212
373.0,2025-07-29 21:45:00,series_1,12,426.80878
386.0,2025-07-29 21:50:00,series_1,13,430.4519
345.0,2025-07-29 21:55:00,series_1,14,418.68326
341.0,2025-07-29 22:00:00,series_1,15,392.14526
327.0,2025-07-29 22:05:00,series_1,16,368.36862
329.0,2025-07-29 22:10:00,series_1,17,374.48242
316.0,2025-07-29 22:15:00,series_1,18,360.06366
297.0,2025-07-29 22:20:00,series_1,19,375.16602
277.0,2025-07-29 22:25:00,series_1,20,331.5539
277.0,2025-07-29 22:30:00,series_1,21,336.8923
261.0,2025-07-29 22:35:00,series_1,22,322.40375
257.0,2025-07-29 22:40:00,series_1,23,331.71088
242.0,2025-07-29 22:45:00,series_1,0,250.83365
252.0,2025-07-29 22:50:00,series_1,1,224.16959
216.0,2025-07-29 22:55:00,series_1,2,212.17628
211.0,2025-07-29 23:00:00,series_1,3,204.14926
181.0,2025-07-29 23:05:00,series_1,4,182.24158
195.0,2025-07-29 23:10:00,series_1,5,199.72787
166.0,2025-07-29 23:15:00,series_1,6,161.7463
161.0,2025-07-29 23:20:00,series_1,7,130.7425
157.0,2025-07-29 23:25:00,series_1,8,128.31842
163.0,2025-07-29 23:30:00,series_1,9,128.40344
149.0,2025-07-29 23:35:00,series_1,10,115.44679
143.0,2025-07-29 23:40:00,series_1,11,116.94318
136.0,2025-07-29 23:45:00,series_1,12,106.41925
131.0,2025-07-29 23:50:00,series_1,13,108.17403
126.0,2025-07-29 23:55:00,series_1,14,112.19025
124.0,2025-07-30 00:00:00,series_1,15,108.93567
118.0,2025-07-30 00:05:00,series_1,16,107.99393
114.0,2025-07-30 00:10:00,series_1,17,90.19853
98.0,2025-07-30 00:15:00,series_1,18,104.5473
98.0,2025-07-30 00:20:00,series_1,19,100.55876
101.0,2025-07-30 00:25:00,series_1,20,86.37451
92.0,2025-07-30 00:30:00,series_1,21,81.01756
76.0,2025-07-30 00:35:00,series_1,22,107.22922
72.0,2025-07-30 00:40:00,series_1,23,113.28079
71.0,2025-07-30 00:45:00,series_1,0,57.689972
72.0,2025-07-30 00:50:00,series_1,1,69.93536
89.0,2025-07-30 00:55:00,series_1,2,58.558
76.0,2025-07-30 01:00:00,series_1,3,67.746
81.0,2025-07-30 01:05:00,series_1,4,63.496185
67.0,2025-07-30 01:10:00,series_1,5,56.179245
67.0,2025-07-30 01:15:00,series_1,6,43.529755
64.0,2025-07-30 01:20:00,series_1,7,48.91458
61.0,2025-07-30 01:25:00,series_1,8,36.29979
67.0,2025-07-30 01:30:00,series_1,9,39.97397
50.0,2025-07-30 01:35:00,series_1,10,37.05664
52.0,2025-07-30 01:40:00,series_1,11,41.724213
50.0,2025-07-30 01:45:00,series_1,12,43.2016
48.0,2025-07-30 01:50:00,series_1,13,32.253876
48.0,2025-07-30 01:55:00,series_1,14,45.08406
52.0,2025-07-30 02:00:00,series_1,15,58.77118
78.0,2025-07-30 02:05:00,series_1,16,29.174133
78.0,2025-07-30 02:10:00,series_1,17,30.661621
59.0,2025-07-30 02:15:00,series_1,18,32.72159
54.0,2025-07-30 02:20:00,series_1,19,25.670227
43.0,2025-07-30 02:25:00,series_1,20,28.841064
39.0,2025-07-30 02:30:00,series_1,21,39.404785
65.0,2025-07-30 02:35:00,series_1,22,39.133713
115.0,2025-07-30 02:40:00,series_1,23,50.330246
96.0,2025-07-30 02:45:00,series_1,0,39.072845
74.0,2025-07-30 02:50:00,series_1,1,39.99147
42.0,2025-07-30 02:55:00,series_1,2,49.097595
42.0,2025-07-30 03:00:00,series_1,3,49.2948
47.0,2025-07-30 03:05:00,series_1,4,44.533356
43.0,2025-07-30 03:10:00,series_1,5,65.25665
40.0,2025-07-30 03:15:00,series_1,6,47.929794
40.0,2025-07-30 03:20:00,series_1,7,29.17662
39.0,2025-07-30 03:25:00,series_1,8,11.300354
41.0,2025-07-30 03:30:00,series_1,9,15.031494
44.0,2025-07-30 03:35:00,series_1,10,20.54065
40.0,2025-07-30 03:40:00,series_1,11,19.057083
44.0,2025-07-30 03:45:00,series_1,12,35.53479
42.0,2025-07-30 03:50:00,series_1,13,28.790054
43.0,2025-07-30 03:55:00,series_1,14,26.221756
40.0,2025-07-30 04:00:00,series_1,15,15.326752
40.0,2025-07-30 04:05:00,series_1,16,45.85579
44.0,2025-07-30 04:10:00,series_1,17,50.063538
41.0,2025-07-30 04:15:00,series_1,18,72.11552
39.0,2025-07-30 04:20:00,series_1,19,62.177322
46.0,2025-07-30 04:25:00,series_1,20,69.40528
63.0,2025-07-30 04:30:00,series_1,21,77.27492
50.0,2025-07-30 04:35:00,series_1,22,101.99856
48.0,2025-07-30 04:40:00,series_1,23,98.05025
48.0,2025-07-30 04:45:00,series_1,0,39.541763
49.0,2025-07-30 04:50:00,series_1,1,39.251637
44.0,2025-07-30 04:55:00,series_1,2,39.92168
49.0,2025-07-30 05:00:00,series_1,3,45.517986
63.0,2025-07-30 05:05:00,series_1,4,41.467686
56.0,2025-07-30 05:10:00,series_1,5,43.311756
67.0,2025-07-30 05:15:00,series_1,6,42.08786
65.0,2025-07-30 05:20:00,series_1,7,33.605713
83.0,2025-07-30 05:25:00,series_1,8,39.4075
91.0,2025-07-30 05:30:00,series_1,9,42.027657
107.0,2025-07-30 05:35:00,series_1,10,40.613396
130.0,2025-07-30 05:40:00,series_1,11,49.217552
134.0,2025-07-30 05:45:00,series_1,12,55.385086
141.0,2025-07-30 05:50:00,series_1,13,53.001995
153.0,2025-07-30 05:55:00,series_1,14,51.210033
179.0,2025-07-30 06:00:00,series_1,15,55.447845
157.0,2025-07-30 06:05:00,series_1,16,37.9948
175.0,2025-07-30 06:10:00,series_1,17,52.736404
182.0,2025-07-30 06:15:00,series_1,18,43.226135
191.0,2025-07-30 06:20:00,series_1,19,62.71666
187.0,2025-07-30 06:25:00,series_1,20,65.09769
165.0,2025-07-30 06:30:00,series_1,21,65.60316
177.0,2025-07-30 06:35:00,series_1,22,72.95652
182.0,2025-07-30 06:40:00,series_1,23,65.17627
167.0,2025-07-30 06:45:00,series_1,0,199.92012
161.0,2025-07-30 06:50:00,series_1,1,199.685
160.0,2025-07-30 06:55:00,series_1,2,211.67323
158.0,2025-07-30 07:00:00,series_1,3,212.61737
145.0,2025-07-30 07:05:00,series_1,4,213.48143
155.0,2025-07-30 07:10:00,series_1,5,227.79346
137.0,2025-07-30 07:15:00,series_1,6,223.43378
146.0,2025-07-30 07:20:00,series_1,7,228.2049
138.0,2025-07-30 07:25:00,series_1,8,204.4336
160.0,2025-07-30 07:30:00,series_1,9,224.0473
173.0,2025-07-30 07:35:00,series_1,10,210.59624
171.0,2025-07-30 07:40:00,series_1,11,240.03864
155.0,2025-07-30 07:45:00,series_1,12,235.09377
174.0,2025-07-30 07:50:00,series_1,13,245.22794
168.0,2025-07-30 07:55:00,series_1,14,203.0998
170.0,2025-07-30 08:00:00,series_1,15,236.51413
193.0,2025-07-30 08:05:00,series_1,16,236.22052
187.0,2025-07-30 08:10:00,series_1,17,218.28699
191.0,2025-07-30 08:15:00,series_1,18,202.17746
181.0,2025-07-30 08:20:00,series_1,19,230.22969
189.0,2025-07-30 08:25:00,series_1,20,190.65173
185.0,2025-07-30 08:30:00,series_1,21,207.30904
190.0,2025-07-30 08:35:00,series_1,22,197.6531
187.0,2025-07-30 08:40:00,series_1,23,220.15594
193.0,2025-07-30 08:45:00,series_1,0,200.27994
191.0,2025-07-30 08:50:00,series_1,1,207.68094
190.0,2025-07-30 08:55:00,series_1,2,218.07883
194.0,2025-07-30 09:00:00,series_1,3,213.9491
176.0,2025-07-30 09:05:00,series_1,4,201.56497
186.0,2025-07-30 09:10:00,series_1,5,208.19092
199.0,2025-07-30 09:15:00,series_1,6,223.01913
199.0,2025-07-30 09:20:00,series_1,7,202.81207
199.0,2025-07-30 09:25:00,series_1,8,215.45654
196.0,2025-07-30 09:30:00,series_1,9,216.58594
201.0,2025-07-30 09:35:00,series_1,10,210.62076
210.0,2025-07-30 09:40:00,series_1,11,212.01074
221.0,2025-07-30 09:45:00,series_1,12,200.9834
215.0,2025-07-30 09:50:00,series_1,13,197.02277
205.0,2025-07-30 09:55:00,series_1,14,181.90668
225.0,2025-07-30 10:00:00,series_1,15,194.8422
233.0,2025-07-30 10:05:00,series_1,16,194.97292
233.0,2025-07-30 10:10:00,series_1,17,206.51178
242.0,2025-07-30 10:15:00,series_1,18,211.20798
221.0,2025-07-30 10:20:00,series_1,19,194.74832
239.0,2025-07-30 10:25:00,series_1,20,202.80246
241.0,2025-07-30 10:30:00,series_1,21,200.30911
240.0,2025-07-30 10:35:00,series_1,22,171.15048
243.0,2025-07-30 10:40:00,series_1,23,161.18335
248.0,2025-07-30 10:45:00,series_1,0,250.3475
242.0,2025-07-30 10:50:00,series_1,1,257.80603
242.0,2025-07-30 10:55:00,series_1,2,271.88443
245.0,2025-07-30 11:00:00,series_1,3,269.6816
260.0,2025-07-30 11:05:00,series_1,4,268.485
263.0,2025-07-30 11:10:00,series_1,5,267.98053
269.0,2025-07-30 11:15:00,series_1,6,272.8678
286.0,2025-07-30 11:20:00,series_1,7,268.79974
291.0,2025-07-30 11:25:00,series_1,8,273.14734
271.0,2025-07-30 11:30:00,series_1,9,277.81454
275.0,2025-07-30 11:35:00,series_1,10,270.55634
317.0,2025-07-30 11:40:00,series_1,11,277.35437
287.0,2025-07-30 11:45:00,series_1,12,288.05667
280.0,2025-07-30 11:50:00,series_1,13,285.48547
269.0,2025-07-30 11:55:00,series_1,14,269.4377
269.0,2025-07-30 12:00:00,series_1,15,284.2876
290.0,2025-07-30 12:05:00,series_1,16,261.8413
274.0,2025-07-30 12:10:00,series_1,17,276.07263
279.0,2025-07-30 12:15:00,series_1,18,261.53418
280.0,2025-07-30 12:20:00,series_1,19,260.9452
278.0,2025-07-30 12:25:00,series_1,20,249.647
282.0,2025-07-30 12:30:00,series_1,21,258.34744
267.0,2025-07-30 12:35:00,series_1,22,242.55188
269.0,2025-07-30 12:40:00,series_1,23,244.38203
280.0,2025-07-30 12:45:00,series_1,0,278.49384
302.0,2025-07-30 12:50:00,series_1,1,285.51428
309.0,2025-07-30 12:55:00,series_1,2,289.74268
286.0,2025-07-30 13:00:00,series_1,3,289.117
280.0,2025-07-30 13:05:00,series_1,4,285.50494
311.0,2025-07-30 13:10:00,series_1,5,290.7012
297.0,2025-07-30 13:15:00,series_1,6,272.71597
284.0,2025-07-30 13:20:00,series_1,7,285.46283
285.0,2025-07-30 13:25:00,series_1,8,278.31342
276.0,2025-07-30 13:30:00,series_1,9,279.0208
262.0,2025-07-30 13:35:00,series_1,10,253.27199
267.0,2025-07-30 13:40:00,series_1,11,264.98935
282.0,2025-07-30 13:45:00,series_1,12,254.34796
273.0,2025-07-30 13:50:00,series_1,13,253.15385
273.0,2025-07-30 13:55:00,series_1,14,242.56105
277.0,2025-07-30 14:00:00,series_1,15,240.09264
276.0,2025-07-30 14:05:00,series_1,16,214.02362
275.0,2025-07-30 14:10:00,series_1,17,233.41966
255.0,2025-07-30 14:15:00,series_1,18,230.46005
248.0,2025-07-30 14:20:00,series_1,19,207.05588
251.0,2025-07-30 14:25:00,series_1,20,232.15858
254.0,2025-07-30 14:30:00,series_1,21,219.1691
245.0,2025-07-30 14:35:00,series_1,22,223.03685
247.0,2025-07-30 14:40:00,series_1,23,202.99304
237.0,2025-07-30 14:45:00,series_1,0,260.0561
248.0,2025-07-30 14:50:00,series_1,1,264.50687
240.0,2025-07-30 14:55:00,series_1,2,255.66998
225.0,2025-07-30 15:00:00,series_1,3,251.13422
221.0,2025-07-30 15:05:00,series_1,4,251.86864
